House_ID,Area_sqft,Number_of_Rooms,Family_Members,Adults,Children,Senior_Citizens,Work_From_Home,AC_Usage_Hours,Fan_Usage_Hours,Refrigerator_Hours,TV_Hours,Laptop_Hours,Lighting_Hours_Per_Room,Washing_Machine_Usage,Water_Motor_Hours,Microwave_Usage_Hours,Geyser_Usage_Hours,EV_Charging,Solar_Panel,Battery_Backup,Outdoor_Temperature,Humidity,Month,Is_Weekend,Is_Holiday,Peak_Hour_Usage,Electricity_Rate,Daily_Electricity_Consumption_kWh,House_Type_Independent House,House_Type_Villa,Season_Spring,Season_Summer,Season_Winter,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday,Total_Appliance_Hours,Power_Usage_Index,Appliance_Density,Weather_Severity_Index,Occupancy_Score,Appliance_Load_Score,Peak_Load_Interaction,Temperature_Category_Extreme,Temperature_Category_Hot,Temperature_Category_Mild,Temperature_Category_Warm,Lifestyle_Category_Small_Household,Lifestyle_Category_Standard_Household,Lifestyle_Category_WFH_Large_Family,Lifestyle_Category_WFH_Small_Household
H00494,1127,3,4,3,1,0,1,4.71,9.97,24,5.04,8.65,10.53,1,0.69,0.27,0.0,0,0,0,38.7,45.9,5,0,0,0,20.39,13.51,0,0,0,1,0,0,0,0,1,0,0,29.33,9.677249999999999,26.024844720496894,12.100000000000001,5.2,5,0.0,0,1,0,0,0,0,1,0
H00495,2565,7,4,3,0,1,0,4.93,10.28,24,3.87,5.13,8.83,1,0.99,0.0,0.06,0,1,0,35.8,55.8,5,0,0,0,19.34,11.64,0,1,0,1,0,0,0,0,0,0,0,25.259999999999994,9.7233,9.847953216374266,10.239999999999997,4.0,6,0.0,0,1,0,0,0,1,0,0
H00496,790,3,2,1,1,0,0,6.53,9.15,24,4.7,4.04,7.43,1,2.25,0.05,0.02,0,0,0,40.0,58.8,6,1,0,0,25.47,17.92,0,0,0,1,0,0,1,0,0,0,0,26.74,12.98115,33.848101265822784,13.479999999999999,2.4,7,0.0,1,0,0,0,1,0,0,0
H00497,892,2,3,2,0,1,0,0.88,5.9,24,1.39,2.02,7.79,0,1.06,0.32,0.95,0,1,0,13.1,46.2,1,0,0,0,24.82,4.88,0,0,0,0,1,0,0,0,1,0,0,12.52,5.1017,14.035874439461882,6.609999999999999,3.0,6,0.0,0,0,0,0,0,1,0,0
H00498,2169,6,4,2,2,0,0,3.56,8.46,24,3.14,4.21,7.11,1,1.0,0.18,0.56,0,1,0,24.2,51.8,8,0,0,0,20.09,11.06,0,1,0,0,0,0,0,0,1,0,0,21.11,8.6271,9.732595666205624,1.719999999999999,4.0,7,0.0,0,0,1,0,0,1,0,0
H00499,2069,6,3,2,0,1,1,0.0,2.49,24,5.25,6.93,8.63,1,2.1,0.27,1.46,0,0,1,15.3,19.2,12,0,0,0,17.51,10.8,1,0,0,0,1,0,0,0,0,0,1,18.5,5.94655,8.941517641372643,7.77,3.9000000000000004,4,0.0,0,0,1,0,0,0,0,1
H00500,1717,4,3,2,0,1,0,9.21,13.09,24,2.1,4.72,6.75,1,1.15,0.24,0.49,0,0,1,41.4,20.0,4,0,0,0,20.45,22.84,1,0,0,1,0,1,0,0,0,0,0,30.999999999999996,17.420450000000002,18.0547466511357,16.58,3.0,7,0.0,1,0,0,0,0,1,0,0
H00501,1215,3,3,2,1,0,0,0.0,2.16,24,4.31,4.5,6.82,0,1.4,0.1,1.24,0,0,0,23.6,80.5,10,0,0,0,19.4,7.53,0,0,0,0,0,0,0,0,0,0,1,13.709999999999999,4.513,11.283950617283951,4.170000000000002,3.0,3,0.0,0,0,1,0,0,1,0,0
H00502,1705,5,4,2,2,0,0,5.89,8.06,24,4.52,7.52,8.29,0,1.07,0.33,0.48,0,0,1,40.1,54.0,5,0,0,0,25.43,17.25,1,0,0,1,0,0,0,0,0,0,1,27.869999999999997,12.5012,16.346041055718473,13.07,4.0,6,0.0,1,0,0,0,0,1,0,0
H00503,1529,5,5,3,2,0,0,5.08,13.05,24,7.09,5.44,11.24,0,1.07,0.48,0.27,0,0,0,36.9,39.1,5,1,0,1,21.83,16.65,1,0,0,1,0,0,1,0,0,0,0,32.480000000000004,11.55265,21.242642249836496,11.519999999999998,6.0,6,5.35,0,1,0,0,0,0,0,0
H00504,1190,4,3,1,1,1,0,0.71,6.5,24,4.69,3.05,7.97,1,0.45,0.15,1.01,0,0,0,11.5,53.6,12,1,0,1,19.19,9.77,1,0,0,0,1,0,1,0,0,0,0,16.56,4.742,13.91596638655462,7.71,3.5999999999999996,7,1.72,0,0,0,0,0,1,0,0
H00505,1008,3,3,3,0,0,0,0.0,2.93,24,6.34,2.03,7.2,0,0.99,0.26,1.05,0,0,0,15.2,28.1,11,0,0,1,20.31,7.61,0,0,0,0,1,0,0,0,0,1,0,13.6,4.13005,13.49206349206349,6.949999999999999,3.0,3,1.05,0,0,1,0,0,1,0,0
H00506,1434,5,3,1,2,0,0,6.54,11.73,24,3.44,0.24,7.15,1,0.46,0.11,0.0,0,0,0,40.4,38.7,4,0,0,0,29.56,17.33,1,0,0,1,0,0,0,0,0,1,0,22.52,11.52515,15.704323570432356,14.009999999999998,3.0,5,0.0,1,0,0,0,0,1,0,0
H00507,782,2,4,2,1,1,0,6.01,9.24,24,7.4,4.23,7.64,1,2.08,0.18,0.81,0,0,0,37.4,45.9,4,1,1,0,17.62,16.87,0,0,0,1,0,0,1,0,0,0,0,29.95,14.0978,38.29923273657289,11.189999999999998,5.6,7,0.0,0,1,0,0,0,1,0,0
H00508,638,1,1,1,0,0,0,6.55,9.55,24,2.08,1.69,5.03,0,0.9,0.2,0.0,1,0,0,42.9,41.1,5,0,0,0,17.4,20.32,0,0,0,1,0,0,0,0,0,0,0,20.97,11.76565,32.86833855799373,15.519999999999998,1.0,7,0.0,1,0,0,0,1,0,0,0
H00509,1572,4,2,1,0,1,0,0.0,5.86,24,2.93,3.11,6.23,0,1.47,0.25,0.33,0,0,0,13.9,66.0,11,0,0,0,20.58,6.68,1,0,0,0,1,0,0,0,0,0,0,13.950000000000001,2.9816000000000003,8.87404580152672,7.27,2.0,3,0.0,0,0,0,0,1,0,0,0
H00510,678,1,4,1,2,1,1,2.79,10.03,24,6.47,5.63,9.19,1,0.14,0.52,0.0,0,0,1,26.3,44.7,2,0,0,1,27.72,9.92,0,0,1,0,0,0,0,0,1,0,0,25.58,6.651050000000001,37.72861356932153,3.54,5.2,5,2.79,0,0,0,1,0,0,1,0
H00511,825,2,4,3,0,1,1,8.84,7.43,24,7.53,9.42,8.23,1,1.34,0.18,0.68,0,1,1,24.8,57.8,6,1,0,0,22.5,15.01,0,0,0,1,0,0,0,1,0,0,0,35.42,17.71645,42.93333333333334,2.74,6.0,7,0.0,0,0,1,0,0,0,1,0
H00512,932,2,2,2,0,0,1,0.0,6.66,24,6.08,6.1,9.57,1,1.22,0.38,0.86,0,0,1,14.0,62.7,1,0,1,0,26.56,7.97,0,0,0,0,1,1,0,0,0,0,0,21.299999999999997,4.5645,22.85407725321888,6.87,3.0,4,0.0,0,0,0,0,0,0,0,1
H00513,970,2,3,1,2,0,1,0.0,8.2,24,7.77,10.4,8.15,1,1.44,0.39,0.14,0,0,0,23.3,58.3,7,1,1,0,21.83,7.43,0,0,0,0,0,0,0,1,0,0,0,28.34,3.8440000000000003,29.216494845360824,1.7400000000000002,5.1,4,0.0,0,0,1,0,0,0,0,1
H00514,835,2,4,2,1,1,0,0.0,5.12,24,8.35,3.48,8.95,1,1.27,0.32,1.43,0,0,0,13.2,66.4,11,1,0,0,19.68,9.14,0,0,0,0,1,0,1,0,0,0,0,19.97,5.6243,23.916167664670656,7.800000000000001,4.8,4,0.0,0,0,0,0,0,1,0,0
H00515,1553,4,4,3,1,0,1,0.0,5.63,24,6.05,5.93,7.01,1,0.65,0.41,1.05,0,1,0,14.8,34.2,11,0,0,1,14.91,6.36,1,0,0,0,1,0,0,0,0,0,1,19.72,4.46255,12.698003863490019,6.619999999999999,5.2,4,1.05,0,0,0,0,0,0,1,0
H00516,2355,6,2,2,0,0,0,0.27,5.5,24,2.16,5.28,9.69,0,2.07,0.08,1.82,0,0,0,13.9,63.1,1,0,0,1,22.58,11.25,0,1,0,0,1,0,0,0,0,0,0,17.18,6.6388,7.2951167728237785,6.9799999999999995,2.0,6,2.09,0,0,0,0,1,0,0,0
H00517,942,2,4,2,1,1,0,5.77,13.69,24,4.86,2.64,7.31,1,1.37,0.41,0.06,0,0,0,41.8,63.8,5,0,0,0,20.9,16.03,1,0,0,1,0,0,0,0,0,0,0,28.8,11.965649999999998,30.573248407643312,15.239999999999998,4.0,7,0.0,1,0,0,0,0,1,0,0
H00518,1149,4,6,3,2,1,1,0.8,5.51,24,9.235,5.9,7.21,1,1.34,0.16,0.4,0,1,0,25.2,37.5,8,1,0,0,25.64,7.54,1,0,0,0,0,0,1,0,0,0,0,23.345,4.8877500000000005,20.317667536988683,3.4899999999999993,9.0,7,0.0,0,0,0,1,0,0,1,0
H00519,1044,3,2,2,0,0,0,4.74,4.24,24,4.37,3.54,4.62,0,2.0,0.15,0.21,0,0,0,27.1,55.1,10,0,0,0,22.29,12.71,0,0,0,0,0,0,0,0,1,0,0,19.25,10.1774,18.438697318007662,4.080000000000001,2.0,6,0.0,0,0,0,1,1,0,0,0
H00520,945,2,3,3,0,0,0,2.64,7.12,24,6.69,2.17,7.51,1,0.78,0.62,0.68,1,0,0,24.5,70.6,3,1,0,1,27.39,19.52,0,0,1,0,0,0,1,0,0,0,0,20.7,7.982200000000001,21.9047619047619,3.8099999999999996,3.5999999999999996,10,3.3200000000000003,0,0,1,0,0,1,0,0
H00521,2565,7,2,1,0,1,0,1.68,4.29,24,5.21,2.82,7.3,0,0.9,0.58,1.16,0,0,0,13.2,37.0,1,0,0,1,22.99,12.53,0,1,0,0,1,0,0,0,0,0,1,16.64,7.222949999999999,6.487329434697856,7.46,2.0,6,2.84,0,0,0,0,1,0,0,0
H00522,882,3,2,1,1,0,1,0.0,7.64,24,4.81,7.09,5.1,0,0.99,0.1,1.69,0,1,0,15.5,28.4,11,0,0,0,19.86,6.29,0,0,0,0,1,0,0,0,1,0,0,22.32,5.7219,25.306122448979593,6.71,2.6,3,0.0,0,0,1,0,0,0,0,1
H00523,1505,5,4,2,2,0,0,5.1,11.1,24,5.75,1.94,7.57,0,0.66,0.07,0.19,0,1,0,36.1,53.6,6,1,0,0,21.79,9.19,1,0,0,1,0,0,0,1,0,0,0,24.810000000000002,10.1329,16.485049833887043,10.23,4.8,6,0.0,0,1,0,0,0,1,0,0
H00524,874,2,3,3,0,0,0,0.83,5.54,24,3.48,1.42,5.54,1,0.68,0.0,0.49,0,0,0,20.3,53.6,10,1,0,1,19.53,6.47,0,0,0,0,0,0,0,1,0,0,0,12.44,3.5837,14.233409610983982,1.5499999999999996,3.5999999999999996,6,1.3199999999999998,0,0,1,0,0,1,0,0
H00525,1338,3,2,2,0,0,1,4.78,8.66,24,5.82,7.3,7.41,1,1.65,0.66,0.34,1,0,0,36.3,55.9,4,0,0,0,22.6,23.54,0,0,0,1,0,1,0,0,0,0,0,29.21,11.549000000000001,21.831091180866967,10.599999999999998,2.6,10,0.0,0,1,0,0,0,0,0,1
H00526,900,2,4,3,1,0,0,4.26,9.33,24,3.68,4.23,6.64,0,1.56,0.11,0.27,0,0,0,35.6,67.2,4,0,0,0,16.89,12.84,0,0,0,1,0,0,0,0,0,0,0,23.439999999999998,9.553550000000001,26.044444444444444,11.24,4.0,6,0.0,0,1,0,0,0,1,0,0
H00527,956,2,4,2,2,0,0,1.87,6.53,24,2.71,2.77,7.73,1,0.79,0.25,0.56,0,0,0,26.2,59.9,10,0,1,0,20.97,9.02,1,0,0,0,0,0,0,0,0,0,1,15.479999999999999,5.74445,16.19246861924686,3.9299999999999993,4.8,7,0.0,0,0,0,1,0,1,0,0
H00528,1147,3,2,1,1,0,0,2.02,8.34,24,5.65,2.38,6.97,1,1.82,0.16,1.11,0,0,1,28.4,54.5,3,1,0,0,24.11,12.64,1,0,1,0,0,0,0,1,0,0,0,21.479999999999997,8.140300000000002,18.727114210985178,4.929999999999999,2.4,7,0.0,0,0,0,1,1,0,0,0
H00529,1248,3,5,3,2,0,0,2.72,3.7,24,4.82,2.44,8.97,0,1.46,0.34,0.16,0,0,0,28.6,72.9,10,0,0,0,22.55,10.94,0,0,0,0,0,1,0,0,0,0,0,15.64,6.8089,12.532051282051283,6.910000000000002,5.0,6,0.0,0,0,0,1,0,0,0,0
H00530,2557,7,3,2,0,1,1,2.21,5.95,24,5.44,9.74,8.97,1,1.47,0.26,0.4,0,0,0,26.1,61.9,7,0,1,1,25.62,13.11,0,1,0,0,0,1,0,0,0,0,0,25.470000000000002,7.10415,9.960891669925694,4.0600000000000005,4.5,7,2.61,0,0,0,1,0,0,0,1
H00531,810,2,2,1,1,0,0,2.86,9.14,24,3.33,3.78,3.53,0,1.25,0.21,0.0,0,0,1,34.6,54.7,6,1,1,0,20.41,8.96,0,0,0,1,0,0,1,0,0,0,0,20.57,6.7248,25.395061728395063,9.290000000000001,2.8,4,0.0,0,1,0,0,1,0,0,0
H00532,2498,7,2,1,1,0,0,0.88,1.3,24,4.62,2.5,4.72,1,1.67,0.15,0.0,1,1,0,21.2,54.6,9,0,0,0,20.76,9.33,0,1,0,0,0,0,0,0,0,1,0,11.120000000000001,3.462,4.4515612489992,1.0200000000000007,2.0,8,0.0,0,0,1,0,1,0,0,0
H00533,1460,5,4,2,2,0,1,9.31,13.78,24,3.97,7.22,8.09,1,1.29,0.39,0.0,0,0,0,40.0,64.7,6,0,0,0,19.55,21.28,0,0,0,1,0,0,0,0,1,0,0,35.96,17.2642,24.63013698630137,14.07,5.2,5,0.0,1,0,0,0,0,0,1,0
H00534,1652,5,2,2,0,0,1,0.11,6.67,24,6.52,6.28,6.6,1,0.17,0.17,0.69,0,0,0,18.7,62.6,1,0,0,1,26.26,7.27,1,0,0,0,1,0,0,0,0,0,0,20.610000000000007,3.40555,12.475786924939472,3.5700000000000007,2.6,7,0.7999999999999999,0,0,1,0,0,0,0,1
H00535,1812,5,1,1,0,0,1,2.7,7.24,24,4.16,7.83,6.13,0,0.92,0.38,0.48,0,0,0,27.1,56.1,2,0,0,1,25.66,11.79,1,0,1,0,0,0,0,0,0,1,0,23.71,7.584800000000002,13.084988962472407,4.180000000000001,1.3,6,3.18,0,0,0,1,0,0,0,1
H00536,867,3,2,2,0,0,1,1.17,6.58,24,3.86,6.88,7.43,0,1.16,0.51,0.0,0,0,0,28.3,81.7,2,0,0,0,18.6,7.97,0,0,1,0,0,0,0,0,1,0,0,20.16,4.5293,23.252595155709344,7.58,2.6,4,0.0,0,0,0,1,0,0,0,1
H00537,1546,5,2,2,0,0,0,0.79,6.71,24,2.7,7.84,5.33,1,0.69,0.23,0.56,0,0,0,21.6,93.4,7,0,0,0,22.23,7.95,1,0,0,0,0,0,0,0,1,0,0,19.52,4.34215,12.626131953428201,4.62,2.0,7,0.0,0,0,1,0,1,0,0,0
H00538,1247,3,3,2,0,1,0,1.59,5.03,24,3.24,3.6,9.22,1,1.33,0.34,0.0,0,0,1,24.7,56.2,2,0,0,1,23.64,9.25,0,0,1,0,0,0,0,0,1,0,0,15.129999999999999,4.707750000000002,12.133119486768244,2.51,3.0,5,1.59,0,0,1,0,0,1,0,0
H00539,1821,5,1,1,0,0,0,1.97,5.53,24,2.0,4.36,5.62,0,0.83,0.31,0.49,0,0,1,19.5,40.6,9,0,0,1,17.07,9.2,1,0,0,0,0,0,0,0,0,1,0,15.49,5.8058499999999995,8.506315211422296,2.69,1.0,6,2.46,0,0,1,0,1,0,0,0
H00540,1626,4,3,3,0,0,0,2.73,9.51,24,5.16,1.18,10.12,1,1.91,0.26,0.42,0,0,0,27.3,46.1,10,0,1,0,25.15,12.91,1,0,0,0,0,0,0,0,0,1,0,21.17,7.97955,13.01968019680197,4.1000000000000005,3.5999999999999996,7,0.0,0,0,0,1,0,1,0,0
H00541,1521,5,5,2,2,1,0,3.24,8.73,24,4.28,3.18,7.76,0,1.45,0.49,0.0,0,0,0,26.1,68.6,3,0,0,0,20.51,12.74,1,0,1,0,0,0,0,0,0,0,1,21.369999999999997,7.80905,14.049967126890202,4.73,5.0,4,0.0,0,0,0,1,0,0,0,0
H00542,827,2,3,1,2,0,1,1.65,7.77,24,4.44,6.23,9.51,1,1.48,0.45,0.5,0,0,0,24.7,56.0,9,0,0,0,21.45,11.09,0,0,0,0,0,0,0,0,0,0,0,22.52,6.52555,27.230955259975815,2.4899999999999993,3.9000000000000004,7,0.0,0,0,1,0,0,0,0,1
H00543,1550,4,5,3,2,0,0,0.0,6.08,24,3.51,2.63,9.04,1,1.39,0.01,0.81,0,0,0,20.9,39.2,10,0,0,1,25.02,8.97,1,0,0,0,0,0,0,0,1,0,0,14.43,3.6393,9.309677419354838,1.8500000000000008,5.0,4,0.81,0,0,1,0,0,0,0,0
H00544,888,2,5,2,2,1,1,1.54,7.82,24,6.94,6.33,8.26,1,1.19,0.43,0.82,0,0,0,12.1,50.8,1,1,0,0,13.571249999999996,11.22,1,0,0,0,1,0,0,1,0,0,0,25.070000000000004,7.0188,28.231981981981985,7.01,7.5,7,0.0,0,0,0,0,0,0,1,0
H00545,1481,5,3,1,2,0,1,5.37,7.78,24,5.49,7.1,8.56,1,2.13,0.03,0.1,0,0,0,39.0,42.3,6,0,0,1,22.19,16.59,1,0,0,1,0,0,0,0,1,0,0,28.000000000000004,11.447,18.906144496961513,12.669999999999998,3.9000000000000004,7,5.47,0,1,0,0,0,0,0,1
H00546,2381,6,4,2,2,0,0,2.77,5.0,24,3.98,4.98,7.0,1,1.34,0.52,0.44,0,0,0,22.3,48.8,9,0,0,0,22.42,12.95,0,1,0,0,0,0,0,0,0,0,1,19.03,7.735799999999999,7.992440151196977,0.3300000000000008,4.0,7,0.0,0,0,1,0,0,1,0,0
H00547,1522,5,2,1,0,1,0,0.0,1.48,24,3.24,5.82,7.37,0,0.96,0.19,0.68,1,0,0,10.5,46.8,11,0,0,1,24.17,13.43,1,0,0,0,1,0,0,0,1,0,0,12.37,3.0922,8.127463863337713,8.37,2.0,6,0.68,0,0,0,0,1,0,0,0
H00548,1399,4,4,2,2,0,1,1.45,8.13,24,5.57,8.19,9.66,1,1.4,0.17,1.31,0,0,0,16.9,64.4,1,0,0,1,22.25,12.67,1,0,0,0,1,0,0,0,1,0,0,26.22,7.7071499999999995,18.74195854181558,5.010000000000002,5.2,7,2.76,0,0,1,0,0,0,1,0
H00549,1353,3,2,1,1,0,0,2.53,3.9,24,6.16,3.62,8.99,0,1.15,0.37,0.97,0,0,0,28.7,50.6,2,1,0,0,18.99,10.91,1,0,1,0,0,0,1,0,0,0,0,18.7,8.1672,13.821138211382113,4.75,2.4,6,0.0,0,0,0,1,1,0,0,0
H00550,1445,4,3,2,1,0,0,0.0,4.29,24,3.1,2.81,10.63,1,1.58,0.52,0.0,0,0,0,20.9,39.3,8,0,0,0,19.07,7.59,1,0,0,0,0,0,0,0,0,0,0,12.3,2.60935,8.512110726643598,1.8400000000000012,3.0,2,0.0,0,0,1,0,0,1,0,0
H00551,1816,6,3,1,1,1,0,5.45,8.66,24,4.72,4.03,7.93,1,1.41,0.55,0.0,0,0,0,35.4,56.9,5,0,0,1,22.52,17.39,1,0,0,1,0,0,0,0,0,0,1,24.82,11.255799999999999,13.667400881057269,10.069999999999999,3.0,5,5.45,0,1,0,0,0,1,0,0
H00552,689,2,3,2,1,0,0,1.77,2.8,24,3.72,5.37,9.4,1,1.83,0.21,0.37,0,1,0,27.7,36.3,2,0,0,0,25.42,6.89,0,0,1,0,0,0,0,0,0,0,1,16.07,5.9237,23.32365747460087,5.359999999999999,3.0,7,0.0,0,0,0,1,0,1,0,0
H00553,678,1,4,2,2,0,0,2.63,8.69,24,3.8,4.43,7.69,1,1.68,0.34,1.16,0,0,0,18.7,60.7,11,0,0,0,25.64,12.73,0,0,0,0,1,0,0,0,1,0,0,22.73,9.23055,33.525073746312685,3.380000000000001,4.0,7,0.0,0,0,1,0,0,1,0,0
H00554,1510,5,2,1,1,0,0,1.13,6.99,24,3.55,3.89,3.44,1,1.07,0.22,0.0,0,0,0,21.3,59.3,7,0,0,0,19.85,7.57,1,0,0,0,0,0,0,0,0,0,1,16.85,3.87415,11.158940397350994,1.4199999999999993,2.0,5,0.0,0,0,1,0,1,0,0,0
H00555,1057,4,2,1,1,0,0,3.16,3.19,24,5.54,0.42,3.13,1,1.43,0.47,0.26,0,0,0,28.1,38.6,3,0,0,0,27.07,10.44,0,0,1,0,0,1,0,0,0,0,0,14.47,7.71495,13.68968779564806,5.41,2.0,7,0.0,0,0,0,1,1,0,0,0
H00556,1067,3,2,1,1,0,1,0.64,4.82,24,5.26,5.56,7.63,0,0.78,0.23,1.04,0,0,0,14.4,46.2,12,0,0,0,21.81,7.97,0,0,0,0,1,0,0,0,1,0,0,18.33,5.1221,17.179006560449857,5.699999999999999,2.6,6,0.0,0,0,0,0,0,0,0,1
H00557,966,2,4,2,2,0,0,4.25,3.64,24,2.23,2.04,8.42,1,1.35,0.29,0.82,0,0,1,22.5,63.6,9,0,0,1,17.97,13.72,0,0,0,0,0,0,0,0,1,0,0,14.62,9.993900000000002,15.134575569358178,1.7100000000000004,4.0,7,5.07,0,0,1,0,0,1,0,0
H00558,499,1,6,3,2,1,0,3.07,5.69,24,4.7,6.17,6.6,1,1.1,0.23,1.76,0,0,0,15.8,66.3,11,0,0,1,14.52,14.33,0,0,0,0,1,0,0,0,0,0,1,22.720000000000006,10.492949999999999,45.531062124248514,5.969999999999999,6.0,7,4.83,0,0,1,0,0,0,0,0
H00559,906,3,5,3,2,0,0,3.34,2.24,24,6.02,5.19,8.44,1,1.34,0.14,0.43,0,1,0,24.9,44.7,3,1,0,0,23.91,9.09,0,0,1,0,0,0,1,0,0,0,0,18.7,8.1244,20.640176600441503,2.5599999999999987,6.0,7,0.0,0,0,1,0,0,0,0,0
H00560,553,2,1,1,0,0,1,1.35,7.24,24,3.85,7.13,7.13,0,0.45,0.2,0.26,0,0,0,26.6,92.6,9,1,0,1,21.6,7.06,0,0,0,0,0,0,0,1,0,0,0,20.48,4.478300000000001,37.034358047016276,7.48,1.5,6,1.61,0,0,0,1,0,0,0,1
H00561,1256,4,2,1,0,1,1,2.99,8.52,24,4.43,6.83,5.17,0,2.39,0.27,0.0,0,0,0,26.8,53.9,9,1,0,0,17.64,12.26,1,0,0,0,0,0,0,1,0,0,0,25.43,8.0933,20.246815286624205,3.75,3.0,4,0.0,0,0,0,1,0,0,0,1
H00562,1147,4,4,3,0,1,0,4.16,9.45,24,2.28,4.31,8.43,1,1.29,0.45,0.42,0,1,1,38.4,46.6,4,0,0,1,20.89,10.77,1,0,0,1,0,0,0,0,0,0,1,22.36,9.78285,19.49433304272014,11.819999999999999,4.0,7,4.58,0,1,0,0,0,1,0,0
H00563,1354,3,1,1,0,0,1,1.76,10.71,24,5.34,8.06,4.84,0,1.22,0.27,0.1,0,0,1,25.0,59.6,9,0,0,0,23.93,8.34,1,0,0,0,0,0,0,0,1,0,0,27.460000000000004,5.89985,20.280649926144758,3.0599999999999996,1.3,6,0.0,0,0,0,1,0,0,0,1
H00564,1516,5,3,1,2,0,0,0.55,7.57,24,2.37,3.84,6.27,0,0.53,0.21,0.65,0,0,0,23.6,38.9,9,0,0,0,22.65,7.76,1,0,0,0,0,0,0,0,0,0,0,15.720000000000002,3.8096499999999995,10.369393139841689,2.2300000000000013,3.0,6,0.0,0,0,1,0,0,1,0,0
H00565,847,2,3,1,2,0,0,2.74,11.04,24,5.92,2.62,7.82,1,1.23,0.03,0.6,0,0,1,27.4,45.6,9,0,0,0,24.95,11.59,0,0,0,0,0,0,0,0,0,1,0,24.180000000000003,7.845700000000001,28.547815820543097,4.219999999999999,3.0,7,0.0,0,0,0,1,0,1,0,0
H00566,1205,3,5,2,2,1,0,1.8,7.78,24,8.24,3.11,9.48,1,1.16,0.4,0.46,0,0,0,26.6,60.0,7,1,0,0,18.13,10.39,1,0,0,0,0,0,1,0,0,0,0,22.95,6.5641,19.04564315352697,4.220000000000001,6.0,7,0.0,0,0,0,1,0,0,0,0
H00567,1685,4,3,1,2,0,1,0.0,6.19,24,4.77,4.43,5.85,1,1.49,0.56,1.2,0,0,0,12.8,50.6,1,0,0,0,25.57,9.8,1,0,0,0,1,0,0,0,0,0,0,18.639999999999997,5.3965499999999995,11.062314540059345,6.5,3.9000000000000004,4,0.0,0,0,0,0,0,0,0,1
H00568,1091,3,2,1,1,0,0,0.65,3.93,24,2.73,4.87,4.95,0,1.37,0.48,0.85,0,0,0,11.2,59.1,1,0,0,0,24.4,8.19,0,0,0,0,1,0,0,0,0,0,1,14.88,5.138450000000001,13.638863428047662,8.469999999999999,2.0,6,0.0,0,0,0,0,1,0,0,0
H00569,843,3,4,3,0,1,1,1.47,7.15,24,7.98,6.86,7.6,1,1.11,0.35,0.0,0,0,0,29.3,54.0,8,1,0,1,22.63,8.73,0,0,0,0,0,0,0,1,0,0,0,24.92,5.20335,29.561091340450773,5.510000000000001,6.0,5,1.47,0,0,0,1,0,0,1,0
H00570,947,3,2,1,1,0,0,0.0,7.34,24,2.5,5.99,7.24,0,0.89,0.23,0.57,0,0,0,12.7,63.4,1,0,0,0,21.95,6.41,0,0,0,0,1,1,0,0,0,0,0,17.52,3.2433999999999994,18.50052798310454,7.85,2.0,3,0.0,0,0,0,0,1,0,0,0
H00571,880,3,2,1,1,0,1,2.36,9.57,24,4.84,4.55,7.63,1,1.32,0.06,0.3,0,1,0,28.8,57.0,3,0,0,1,18.29,8.64,0,0,1,0,0,0,0,0,0,0,0,23.0,6.676749999999999,26.136363636363633,5.46,2.6,7,2.6599999999999997,0,0,0,1,0,0,0,1
H00572,2064,6,1,1,0,0,0,1.62,5.5,24,5.38,4.0,5.29,1,0.72,0.19,0.74,0,0,0,22.8,54.5,10,1,0,0,24.08,10.16,1,0,0,0,0,0,1,0,0,0,0,18.15,5.868500000000001,8.79360465116279,1.0100000000000005,1.2,7,0.0,0,0,1,0,1,0,0,0
H00573,2565,7,3,1,1,1,0,6.75,12.03,24,2.41,4.4,3.42,1,1.41,0.38,0.0,0,0,0,40.7,52.5,5,0,0,0,18.5,17.65,0,1,0,1,0,0,0,0,0,0,1,27.380000000000003,13.045749999999998,10.674463937621834,13.340000000000002,3.0,5,0.0,1,0,0,0,0,1,0,0
H00574,849,2,2,1,0,1,1,5.16,13.14,24,3.52,3.99,4.09,0,2.1,0.33,0.94,0,0,1,42.2,32.3,5,0,0,1,19.64,16.49,0,0,0,1,0,0,0,0,0,0,1,29.180000000000003,13.1679,34.369846878680804,15.91,2.6,6,6.1,1,0,0,0,0,0,0,1
H00575,895,3,3,3,0,0,1,2.14,3.6,24,4.76,8.64,8.65,0,0.76,0.36,0.52,0,0,0,7.6,40.7,12,0,0,0,21.94,10.89,0,0,0,0,1,0,0,0,0,0,0,20.78,6.516400000000001,23.21787709497207,11.01,3.9000000000000004,6,0.0,0,0,0,0,0,0,0,1
H00576,572,1,6,3,2,1,1,2.38,7.53,24,5.35,6.51,9.8,1,1.56,0.38,0.59,0,1,0,23.9,18.6,2,0,0,0,21.03,8.47,0,0,1,0,0,0,0,0,1,0,0,24.299999999999997,7.866349999999999,42.48251748251747,4.469999999999999,7.800000000000001,7,0.0,0,0,1,0,0,0,1,0
H00577,1038,3,5,3,2,0,0,1.1,8.93,24,4.37,8.41,8.23,1,0.92,0.48,0.47,0,1,0,23.2,48.1,8,0,0,0,21.53,6.62,0,0,0,0,0,1,0,0,0,0,0,24.68,5.46735,23.776493256262043,1.0299999999999994,5.0,7,0.0,0,0,1,0,0,0,0,0
